"","AMZN","DIS","MCD","AIG","AXP","USB","LLY","MDT","PFE","CAT","EMR","UNP"
"1353",0,-1,1,-1,0,0,0,0,0,0,0,0
"1354",0,0,-1,1,0,-1,0,0,0,0,0,0
"1355",0,0,0,1,0,0,0,0,0,-1,-1,-1
"1356",0,0,1,1,0,0,1,1,1,1,0,0
"1357",0,0,0,1,0,0,0,0,-1,0,0,0
"1358",0,-1,-1,-1,1,-1,-1,0,-1,0,-1,0
"1359",1,0,0,1,0,1,0,0,1,1,0,0
"1360",0,0,0,-1,0,0,0,0,0,0,0,0
"1361",-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,0
"1362",0,0,0,-1,0,0,0,0,0,0,0,0
"1363",0,0,-1,1,1,-1,0,0,0,0,-1,0
"1364",0,0,-1,-1,0,0,0,0,-1,1,0,-1
"1365",0,0,0,1,0,0,0,0,0,0,0,0
"1366",0,0,1,-1,0,0,0,0,0,0,0,0
"1367",0,0,-1,1,0,0,0,0,1,0,0,0
"1368",0,0,0,1,0,0,0,0,1,1,0,0
"1369",0,-1,-1,-1,0,1,0,0,0,0,0,0
"1370",0,-1,0,-1,0,0,1,1,0,0,0,0
"1371",0,0,0,1,0,0,0,1,0,1,0,0
"1372",0,0,0,1,0,-1,-1,-1,0,0,-1,0
"1373",0,0,0,1,0,0,0,-1,0,1,0,0
"1374",0,0,0,-1,0,0,0,-1,0,-1,0,0
"1375",0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0
"1376",0,0,-1,-1,0,1,-1,1,-1,-1,-1,-1
"1377",0,-1,0,1,0,0,-1,0,-1,0,0,-1
"1378",-1,0,0,1,1,1,0,0,0,0,1,1
"1379",0,-1,-1,1,0,0,0,-1,0,-1,-1,0
"1380",0,0,0,-1,0,0,-1,-1,-1,-1,-1,0
"1381",0,0,0,1,0,0,0,0,-1,0,0,0
"1382",1,0,0,1,0,0,0,1,0,0,0,0
"1383",0,0,0,-1,-1,-1,0,-1,-1,-1,-1,0
"1384",0,-1,0,1,0,0,-1,0,0,1,0,0
"1385",0,1,1,1,0,1,1,1,1,1,1,1
"1386",0,0,0,1,0,1,0,0,0,1,0,0
"1387",0,0,0,0,0,0,0,-1,0,-1,0,-1
"1388",0,1,1,1,0,0,0,0,0,0,0,0
"1389",0,1,0,1,0,0,1,0,1,1,0,1
"1390",0,0,1,1,0,1,0,0,0,0,0,0
"1391",0,-1,0,-1,-1,-1,0,-1,-1,0,0,0
"1392",1,-1,0,1,0,1,0,0,0,1,1,0
"1393",0,0,0,0,1,0,1,1,-1,0,1,1
"1394",0,-1,0,-1,0,0,-1,1,-1,-1,0,1
"1395",0,0,0,1,0,1,-1,0,0,0,0,0
"1396",0,0,-1,-1,0,0,0,0,0,-1,0,0
"1397",0,0,0,-1,0,0,-1,0,0,0,1,0
"1398",1,0,-1,1,1,0,1,0,1,1,0,0
"1399",1,0,0,-1,1,0,1,1,0,1,0,1
"1400",0,-1,1,-1,-1,-1,1,1,-1,-1,-1,0
"1401",0,0,0,-1,0,0,0,0,0,0,0,0
"1402",1,0,0,1,1,0,-1,0,1,0,1,0
"1403",0,0,0,1,0,0,-1,0,0,0,0,0
"1404",0,0,-1,1,0,-1,-1,-1,-1,0,0,-1
"1405",0,0,0,-1,0,0,-1,0,-1,0,0,0
"1406",0,0,1,1,0,0,0,0,0,0,0,0
"1407",0,1,0,1,0,1,1,0,1,1,0,0
"1408",-1,-1,0,1,1,0,0,0,0,1,0,0
"1409",0,1,1,1,0,0,0,1,0,1,1,0
"1410",-1,0,-1,-1,0,0,0,0,-1,-1,0,0
"1411",0,1,1,-1,0,0,0,0,0,0,0,0
"1412",-1,0,-1,-1,-1,-1,0,0,0,-1,-1,0
"1413",0,0,1,-1,0,0,0,0,0,0,0,0
"1414",0,0,-1,-1,0,0,0,1,-1,0,0,0
"1415",0,0,0,-1,0,0,0,0,-1,1,0,0
"1416",0,0,0,-1,0,0,0,0,-1,0,0,0
"1417",0,0,0,-1,0,-1,1,1,-1,0,-1,-1
"1418",-1,-1,0,-1,-1,-1,0,1,0,-1,-1,0
"1419",0,0,0,-1,0,0,0,0,-1,0,1,0
"1420",0,0,0,-1,-1,-1,0,0,0,0,0,0
"1421",0,0,-1,1,1,0,1,0,1,0,0,0
"1422",0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1
"1423",0,0,0,1,0,1,1,1,1,1,1,0
"1424",-1,-1,-1,1,0,1,-1,0,0,1,0,0
"1425",0,0,1,0,0,0,0,-1,0,1,0,0
"1426",1,1,1,1,1,1,1,1,1,0,1,0
"1427",0,0,1,1,0,0,1,-1,1,1,0,-1
"1428",-1,-1,-1,-1,0,-1,0,0,1,-1,0,0
"1429",0,0,1,1,1,1,0,0,0,1,0,0
"1430",1,0,-1,-1,0,0,0,0,0,0,0,0
"1431",0,-1,-1,0,-1,0,-1,0,-1,0,-1,-1
"1432",-1,-1,-1,-1,-1,0,0,0,0,-1,0,0
"1433",0,0,1,1,1,0,-1,0,-1,-1,-1,0
"1434",0,0,1,1,1,1,0,1,1,0,1,0
"1435",0,0,-1,-1,-1,-1,-1,0,-1,-1,0,0
"1436",-1,0,-1,1,-1,0,-1,-1,-1,0,1,0
"1437",0,-1,-1,-1,-1,-1,-1,0,0,0,-1,0
"1438",0,0,1,0,0,0,0,0,0,1,1,0
"1439",0,0,-1,1,0,0,0,0,-1,1,1,0
"1440",1,0,1,1,0,-1,-1,-1,1,-1,0,-1
"1441",0,0,0,1,0,0,0,0,-1,0,0,0
"1442",0,0,0,1,0,-1,0,-1,0,-1,1,1
"1443",1,1,1,1,1,0,1,-1,1,0,1,0
"1444",0,0,0,-1,0,-1,-1,0,0,1,0,0
"1445",0,0,1,-1,1,-1,-1,-1,1,0,0,0
"1446",-1,1,-1,-1,-1,-1,1,1,0,-1,-1,0
"1447",0,-1,0,0,0,0,0,-1,-1,-1,-1,-1
"1448",0,0,0,1,0,0,0,0,0,-1,0,0
"1449",0,0,-1,1,0,0,-1,0,-1,1,0,1
"1450",0,0,0,0,-1,-1,-1,0,0,-1,-1,0
"1451",0,0,0,-1,0,0,-1,-1,0,0,0,0
"1452",-1,-1,-1,-1,-1,0,0,1,1,-1,0,0
"1453",0,0,1,1,0,1,0,1,-1,-1,0,0
"1454",1,0,0,1,0,0,0,0,0,1,1,0
"1455",1,0,1,1,0,-1,-1,0,-1,0,0,0
"1456",0,0,0,-1,0,0,0,-1,0,-1,-1,0
"1457",1,0,1,1,1,1,0,1,0,1,1,1
"1458",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0
"1459",1,0,0,1,0,1,-1,0,-1,-1,0,-1
"1460",1,1,1,1,1,0,0,1,0,1,1,1
"1461",0,0,0,0,0,0,-1,1,0,0,0,0
"1462",-1,0,-1,-1,1,1,0,0,0,0,-1,0
"1463",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0
"1464",0,1,1,1,1,1,0,0,1,1,1,0
"1465",1,1,-1,1,0,0,0,0,1,1,1,0
"1466",0,0,0,1,-1,-1,0,-1,-1,0,1,0
"1467",0,0,1,1,1,-1,0,0,0,1,0,1
"1468",0,0,1,-1,0,-1,0,1,1,0,0,0
"1469",0,0,0,1,0,0,1,0,1,0,0,-1
"1470",0,1,0,1,0,1,0,-1,0,1,0,0
"1471",0,0,0,-1,-1,0,1,0,0,0,0,0
"1472",0,0,-1,1,0,1,0,1,1,0,-1,0
"1473",0,0,1,1,1,1,0,1,0,1,1,0
"1474",0,0,1,0,1,0,-1,1,1,0,0,0
"1475",0,0,0,1,1,-1,-1,0,-1,1,0,0
"1476",1,0,-1,-1,0,0,0,1,-1,0,0,0
"1477",0,0,-1,-1,-1,-1,-1,0,-1,1,0,0
"1478",1,0,1,1,-1,0,0,-1,0,1,1,1
"1479",1,-1,0,1,1,0,1,-1,1,0,0,1
"1480",0,0,0,1,1,1,1,0,0,0,0,0
"1481",0,0,0,1,1,1,0,0,-1,1,0,0
"1482",0,0,1,1,1,0,0,0,1,-1,0,0
"1483",0,0,0,-1,0,0,0,0,0,0,0,0
"1484",0,0,1,-1,0,0,0,-1,0,-1,1,0
"1485",0,0,0,-1,-1,0,0,0,0,0,1,0
"1486",0,0,0,-1,-1,-1,1,-1,-1,1,0,0
"1487",0,0,1,1,1,0,1,1,0,1,1,0
"1488",0,0,-1,-1,-1,0,0,-1,0,0,0,0
"1489",0,0,-1,-1,0,1,0,1,0,-1,0,-1
"1490",0,1,1,1,0,0,1,0,-1,0,0,0
"1491",0,0,0,-1,-1,-1,1,0,0,-1,-1,0
"1492",0,-1,-1,0,-1,0,-1,-1,0,-1,0,0
"1493",0,0,0,1,1,0,1,-1,-1,1,0,0
"1494",0,0,-1,-1,0,-1,1,0,1,0,0,0
"1495",0,0,1,1,0,1,1,1,1,1,1,0
"1496",0,0,0,1,1,0,0,0,1,0,0,0
"1497",0,-1,-1,-1,0,0,0,0,0,0,-1,1
"1498",0,0,0,-1,1,0,0,1,-1,1,0,0
"1499",-1,0,-1,1,-1,-1,1,1,1,-1,0,-1
"1500",0,-1,0,-1,1,0,-1,0,-1,0,0,0
"1501",0,0,0,1,1,0,0,-1,0,0,0,1
"1502",0,0,0,1,0,1,0,0,0,1,1,1
"1503",0,0,0,1,0,0,1,-1,0,0,0,0
"1504",0,0,-1,-1,-1,0,0,1,-1,-1,-1,0
"1505",0,0,0,1,0,-1,0,1,0,0,0,0
"1506",0,0,0,1,0,-1,0,-1,0,0,0,0
"1507",-1,0,-1,-1,0,-1,-1,0,0,0,-1,0
"1508",0,1,0,1,1,1,1,0,1,0,0,0
"1509",0,-1,0,1,-1,0,0,1,1,1,0,0
"1510",0,1,0,1,1,0,0,-1,0,0,0,-1
"1511",0,1,0,1,0,1,1,1,1,1,1,0
"1512",-1,0,1,-1,1,0,1,0,0,1,1,1
"1513",-1,1,0,1,0,0,-1,0,-1,0,1,0
"1514",0,0,1,1,0,0,0,-1,1,0,0,0
"1515",0,0,-1,-1,0,0,0,-1,0,1,0,0
"1516",0,0,-1,-1,0,0,0,0,0,0,0,0
"1517",0,-1,0,-1,-1,-1,-1,1,-1,1,-1,0
"1518",0,0,1,-1,0,0,0,1,-1,-1,0,1
"1519",0,1,0,-1,0,-1,0,0,1,1,1,1
"1520",0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1
"1521",0,0,0,-1,0,0,0,0,0,0,-1,1
"1522",0,1,0,-1,1,0,0,0,-1,0,0,0
"1523",0,-1,-1,-1,0,0,0,-1,1,1,1,-1
"1524",1,-1,0,1,1,1,0,0,1,1,-1,1
"1525",0,0,0,1,0,0,1,0,1,1,0,0
"1526",0,1,0,-1,-1,0,0,0,0,-1,-1,1
"1527",0,0,0,-1,0,1,-1,-1,-1,1,0,0
"1528",-1,0,1,1,0,0,0,-1,1,1,1,-1
"1529",-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
"1530",-1,0,1,-1,0,-1,-1,-1,-1,0,0,0
"1531",0,0,0,1,0,0,-1,-1,-1,1,0,0
"1532",0,1,0,-1,0,0,-1,0,0,-1,1,-1
"1533",0,0,0,1,1,1,1,1,1,1,1,0
"1534",0,0,0,1,0,0,1,0,0,0,1,0
"1535",0,0,0,1,0,1,0,1,-1,0,1,1
"1536",0,-1,0,0,0,0,-1,0,0,0,0,0
"1537",0,1,0,1,1,1,0,1,0,1,1,1
"1538",1,0,-1,-1,1,0,1,0,0,1,0,1
"1539",0,0,1,-1,0,0,0,-1,1,0,-1,0
"1540",0,0,-1,-1,0,0,-1,0,0,0,-1,-1
"1541",-1,0,-1,-1,-1,-1,0,-1,-1,1,0,0
"1542",0,1,0,1,1,1,1,-1,1,0,1,0
"1543",-1,0,-1,-1,0,0,0,0,0,-1,0,-1
"1544",0,0,0,-1,0,0,0,0,1,0,0,0
"1545",0,1,0,1,0,0,1,1,1,1,0,1
"1546",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1547",0,0,0,0,0,0,0,0,0,1,1,0
"1548",0,0,0,-1,0,-1,0,0,-1,0,-1,0
"1549",0,0,0,-1,0,-1,0,0,1,0,0,1
"1550",0,-1,0,1,0,0,1,0,-1,-1,-1,-1
"1551",0,0,0,1,0,0,0,0,1,0,1,-1
"1552",0,0,0,1,0,0,1,0,0,-1,0,-1
"1553",0,0,0,-1,-1,0,0,1,0,-1,1,0
"1554",0,0,0,1,1,1,0,0,0,-1,1,0
"1555",0,1,-1,1,-1,-1,0,-1,0,0,0,0
"1556",0,0,0,1,0,1,0,0,0,1,1,0
"1557",0,0,1,0,0,0,-1,0,0,1,0,1
"1558",0,0,0,1,0,0,0,0,0,1,0,0
"1559",-1,0,0,-1,1,0,0,-1,1,1,0,1
"1560",0,0,-1,-1,-1,0,0,1,0,0,0,0
"1561",0,-1,0,-1,-1,0,0,-1,0,-1,-1,0
"1562",0,-1,0,1,0,0,1,1,0,1,1,1
"1563",0,-1,0,-1,-1,-1,-1,0,-1,0,-1,0
"1564",0,0,0,1,0,0,1,-1,0,-1,0,0
"1565",0,0,0,-1,0,0,0,-1,-1,0,-1,0
"1566",0,-1,0,-1,-1,-1,-1,0,-1,-1,0,0
"1567",0,1,0,1,0,1,0,0,0,-1,0,0
"1568",0,0,0,-1,-1,-1,0,-1,0,-1,-1,0
"1569",0,0,0,0,1,0,-1,-1,-1,-1,0,0
"1570",0,0,1,-1,0,0,0,1,1,1,0,1
"1571",0,0,0,1,1,0,0,1,0,1,0,1
"1572",0,0,0,-1,0,0,0,-1,0,1,0,0
"1573",1,0,0,-1,-1,0,-1,1,0,0,0,0
"1574",-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1575",0,0,1,-1,0,0,0,0,0,1,0,-1
"1576",0,0,0,-1,-1,0,0,-1,-1,1,0,-1
"1577",0,0,-1,0,0,0,0,1,0,1,0,0
"1578",0,0,-1,0,0,0,0,-1,0,-1,0,0
"1579",-1,0,-1,-1,0,0,0,-1,0,-1,0,-1
"1580",1,1,0,1,1,0,1,0,1,1,1,1
"1581",0,-1,0,1,-1,0,0,0,0,0,1,-1
"1582",0,0,1,0,1,0,-1,0,0,-1,0,0
"1583",0,-1,-1,1,0,0,-1,0,0,0,1,1
"1584",0,0,-1,1,-1,0,-1,0,0,-1,0,1
"1585",0,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1
"1586",0,0,0,1,1,0,0,1,1,1,0,-1
"1587",0,1,1,1,1,1,1,0,0,-1,0,-1
"1588",0,0,0,1,0,1,0,0,1,1,0,0
"1589",0,-1,0,-1,-1,-1,-1,0,-1,0,0,1
"1590",0,0,0,1,0,0,-1,-1,0,1,1,1
"1591",0,0,1,-1,0,0,0,-1,0,1,0,-1
"1592",0,1,0,0,0,0,0,0,0,1,0,0
"1593",0,1,1,1,1,0,1,0,0,1,1,0
"1594",0,-1,0,1,0,0,0,-1,0,0,0,0
"1595",0,1,1,1,0,0,-1,0,0,1,0,1
"1596",0,1,0,1,0,1,0,0,-1,0,0,0
"1597",0,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0
"1598",-1,0,-1,0,0,-1,-1,0,-1,-1,-1,-1
"1599",0,0,0,1,0,0,1,0,1,0,0,0
"1600",0,1,-1,1,0,0,0,0,0,0,0,0
"1601",-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1
"1602",1,0,0,-1,0,-1,0,0,-1,-1,-1,-1
"1603",1,1,-1,-1,0,1,0,0,0,-1,-1,0
"1604",1,0,0,1,0,0,0,-1,0,0,0,0
"1605",-1,0,-1,-1,0,0,0,-1,1,1,0,0
"1606",1,0,-1,-1,1,0,0,1,0,0,0,0
"1607",0,0,0,1,1,0,1,1,0,0,0,1
"1608",0,1,-1,1,0,0,1,-1,0,0,1,0
"1609",-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1
"1610",0,1,1,1,1,0,0,0,0,1,1,1
"1611",0,0,1,1,1,1,0,1,1,0,1,0
"1612",0,0,0,-1,0,1,0,0,1,-1,-1,0
"1613",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1614",0,0,0,-1,0,0,0,0,0,-1,0,-1
"1615",0,0,0,-1,0,1,1,1,0,-1,-1,-1
"1616",0,-1,1,1,0,0,0,0,0,0,-1,0
"1617",0,-1,-1,-1,0,0,0,-1,-1,1,1,-1
"1618",0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1
"1619",0,-1,-1,-1,-1,0,0,0,-1,0,0,1
"1620",0,1,1,1,1,-1,1,0,0,1,1,1
"1621",1,1,1,1,1,0,1,0,1,1,1,1
"1622",0,0,0,-1,-1,0,0,0,0,0,-1,0
"1623",0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1
"1624",0,0,0,1,1,0,1,0,0,1,0,-1
"1625",1,0,1,0,0,0,0,-1,-1,1,0,1
"1626",0,0,-1,-1,-1,0,0,-1,0,0,0,0
"1627",0,0,0,-1,0,0,0,-1,0,0,1,-1
"1628",0,1,0,-1,0,0,0,0,1,0,0,0
"1629",0,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1
"1630",0,0,-1,-1,0,0,0,0,0,1,0,1
"1631",1,1,1,1,1,0,1,0,1,1,1,1
"1632",0,0,0,-1,-1,0,1,0,1,0,0,1
"1633",0,0,1,1,1,1,1,0,0,0,0,0
"1634",-1,0,0,-1,-1,0,1,0,0,-1,-1,0
"1635",0,0,0,1,0,0,1,1,0,1,1,-1
"1636",0,0,-1,-1,-1,0,-1,0,0,-1,-1,0
"1637",0,0,1,1,0,0,0,0,0,1,0,0
"1638",0,1,1,-1,0,0,0,0,-1,0,0,0
"1639",-1,-1,-1,-1,0,-1,0,0,-1,-1,0,-1
"1640",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"1641",-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1
"1642",0,0,1,1,0,1,0,1,0,0,-1,-1
"1643",0,1,0,1,0,0,0,0,0,1,0,1
"1644",1,0,0,1,1,1,1,1,1,1,1,1
"1645",0,0,-1,1,0,0,0,0,1,-1,-1,-1
"1646",-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1
"1647",1,1,0,1,0,0,1,0,1,1,0,1
"1648",0,0,0,1,0,0,-1,1,0,0,1,-1
"1649",-1,0,-1,1,1,0,0,1,0,-1,0,-1
"1650",0,0,0,1,-1,-1,0,0,1,1,0,0
"1651",0,1,1,1,1,1,1,1,1,1,0,1
"1652",0,0,0,-1,0,0,0,0,0,0,1,0
"1653",0,-1,-1,-1,0,0,-1,0,0,-1,0,-1
"1654",0,1,1,-1,0,0,1,1,-1,1,0,1
"1655",0,0,0,-1,0,1,0,-1,0,1,1,1
"1656",0,0,-1,1,0,0,-1,-1,1,0,0,-1
"1657",0,-1,0,-1,0,0,-1,0,0,0,0,-1
"1658",0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0
"1659",0,0,-1,-1,0,0,0,1,1,-1,-1,-1
"1660",0,1,1,1,0,0,0,0,-1,0,1,1
"1661",0,0,0,1,0,-1,-1,-1,0,-1,0,-1
"1662",0,0,0,1,0,0,0,-1,1,-1,0,0
"1663",1,0,1,1,1,1,1,1,1,1,1,1
"1664",0,0,1,1,0,0,0,0,1,1,1,1
"1665",1,0,0,1,1,0,1,1,1,0,0,0
"1666",0,0,0,1,0,0,-1,1,0,-1,0,0
"1667",-1,0,-1,-1,0,0,0,0,-1,0,-1,-1
"1668",0,-1,0,-1,0,0,0,0,1,0,0,0
"1669",0,-1,0,1,0,-1,0,0,0,-1,0,0
"1670",0,0,0,-1,0,0,0,1,0,-1,0,-1
"1671",0,0,-1,1,0,-1,0,0,0,1,-1,0
"1672",1,1,1,1,0,0,1,0,1,0,1,0
"1673",0,-1,0,1,-1,0,0,0,0,-1,0,0
"1674",1,1,0,1,0,0,0,1,0,0,0,0
"1675",0,0,0,1,0,0,0,1,0,1,0,0
"1676",1,0,1,1,0,0,0,0,1,1,0,0
"1677",0,0,0,1,0,0,0,-1,0,1,1,0
"1678",-1,0,-1,-1,0,0,0,0,0,-1,-1,0
"1679",-1,0,0,-1,0,-1,-1,0,-1,-1,0,0
"1680",0,0,1,1,0,0,1,0,0,-1,-1,0
"1681",0,0,-1,1,0,1,-1,0,1,-1,0,0
"1682",1,1,1,1,0,1,1,0,1,0,0,1
"1683",0,0,-1,1,1,0,0,-1,0,1,1,1
"1684",0,0,-1,1,0,0,0,0,0,-1,-1,0
"1685",1,0,1,1,0,1,0,0,0,0,1,-1
"1686",0,-1,-1,-1,0,0,0,0,0,1,0,1
"1687",0,1,0,0,0,0,0,0,0,-1,-1,-1
"1688",0,1,0,0,1,0,1,1,1,-1,-1,0
"1689",-1,-1,1,-1,0,0,0,-1,-1,-1,-1,-1
"1690",0,-1,0,-1,0,0,0,-1,0,-1,0,0
"1691",1,0,1,1,1,0,1,0,0,1,0,1
"1692",0,1,0,1,1,0,0,0,0,1,1,1
"1693",0,0,1,-1,0,1,0,-1,0,0,1,1
"1694",0,0,0,0,0,0,0,1,0,1,1,0
"1695",0,0,-1,0,0,0,0,0,0,-1,0,0
"1696",-1,-1,1,0,-1,0,0,0,0,-1,0,-1
"1697",0,1,0,1,1,0,0,1,0,0,0,0
"1698",1,0,0,1,1,0,1,1,0,0,1,1
"1699",0,0,0,1,0,1,0,0,-1,1,0,0
"1700",0,0,0,-1,0,0,0,0,0,0,0,-1
"1701",0,0,1,-1,0,0,0,0,-1,1,0,0
"1702",0,0,0,0,1,-1,0,0,0,0,-1,1
"1703",0,0,1,1,0,1,0,-1,-1,-1,-1,0
"1704",0,0,1,1,1,0,1,0,1,1,1,0
"1705",0,0,0,-1,0,0,0,-1,0,0,0,0
"1706",0,0,0,1,-1,0,0,0,0,1,1,1
"1707",0,0,-1,-1,1,-1,0,0,0,0,0,-1
"1708",0,1,0,-1,0,0,1,-1,1,-1,-1,0
"1709",0,0,-1,-1,0,0,-1,0,-1,0,1,0
"1710",0,0,1,-1,0,0,0,1,0,-1,-1,0
"1711",0,0,1,1,-1,1,1,0,0,1,0,0
"1712",0,0,0,-1,0,0,0,1,-1,1,0,0
"1713",1,0,0,1,0,0,0,0,0,1,0,0
"1714",0,1,0,1,1,0,0,0,0,0,0,0
"1715",0,-1,-1,-1,-1,0,0,0,0,-1,-1,0
"1716",0,0,1,0,0,0,-1,0,0,-1,0,0
"1717",0,-1,0,-1,1,0,0,0,-1,0,0,0
"1718",0,0,0,-1,0,0,0,0,0,0,-1,0
"1719",0,0,0,-1,0,0,0,0,0,0,-1,0
"1720",0,0,-1,1,-1,0,0,0,0,0,-1,0
"1721",0,1,1,1,1,0,1,1,1,-1,0,1
"1722",0,1,0,1,0,0,0,0,1,0,1,0
"1723",0,0,1,1,1,0,-1,0,-1,0,0,0
"1724",0,1,0,-1,0,0,-1,-1,-1,-1,-1,-1
"1725",0,-1,0,1,0,-1,-1,0,0,0,0,0
"1726",0,0,1,1,0,0,0,0,0,0,0,1
"1727",1,0,0,1,0,0,0,0,1,1,0,-1
"1728",1,0,0,1,0,0,1,-1,1,1,1,0
"1729",0,1,1,1,0,1,0,1,1,0,0,0
"1730",0,0,0,-1,0,0,0,0,1,-1,0,0
"1731",0,0,0,-1,0,0,0,0,0,0,0,0
"1732",0,0,0,-1,0,0,0,1,0,1,0,0
"1733",0,0,0,-1,1,0,0,0,0,1,0,1
"1734",0,0,-1,-1,0,0,0,-1,-1,0,0,-1
"1735",-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0
"1736",0,1,0,-1,0,0,0,0,0,0,0,-1
"1737",0,0,1,1,0,1,0,0,0,0,1,0
"1738",0,0,0,1,0,0,-1,-1,1,0,0,0
"1739",-1,0,0,-1,0,0,0,0,1,-1,-1,0
"1740",0,1,1,1,1,1,1,1,-1,0,0,1
"1741",0,1,0,1,0,0,1,0,0,1,1,1
"1742",0,0,0,0,0,0,0,1,0,1,0,-1
"1743",-1,0,0,0,-1,0,-1,0,0,0,0,0
"1744",0,0,1,1,1,0,0,0,1,0,0,0
"1745",0,0,0,1,-1,0,0,1,0,0,0,1
"1746",0,0,-1,1,0,1,0,0,0,-1,0,-1
"1747",0,0,1,0,1,1,0,0,1,-1,0,0
"1748",0,0,0,1,1,1,0,0,0,1,0,1
"1749",1,-1,-1,1,0,0,1,1,0,0,-1,0
"1750",0,0,0,1,0,0,-1,0,1,0,0,0
"1751",0,1,1,-1,0,0,-1,0,1,0,1,-1
"1752",0,0,0,-1,0,1,0,0,0,0,1,-1
"1753",0,0,0,0,-1,0,-1,-1,0,-1,0,0
"1754",0,-1,-1,-1,0,1,-1,-1,0,0,-1,0
"1755",0,1,0,1,0,0,1,0,0,0,1,0
"1756",0,0,1,1,1,0,0,0,1,1,0,0
"1757",0,0,0,-1,-1,0,0,0,0,0,0,0
"1758",0,-1,0,-1,-1,0,0,0,0,0,0,0
"1759",0,0,-1,1,0,0,0,-1,1,0,0,0
"1760",0,0,-1,-1,-1,0,0,1,0,0,0,0
"1761",0,-1,0,-1,-1,-1,0,0,0,-1,-1,-1
"1762",-1,1,0,1,1,0,0,0,0,0,1,0
"1763",0,0,0,-1,-1,0,0,0,0,0,0,0
"1764",0,0,1,1,0,0,0,1,0,0,-1,0
"1765",0,1,0,-1,0,0,1,0,1,0,0,0
"1766",0,0,-1,-1,-1,0,0,0,0,0,0,1
"1767",0,0,1,1,0,0,0,1,0,-1,0,1
"1768",-1,0,0,1,0,0,0,0,0,1,0,-1
"1769",-1,1,-1,-1,0,-1,0,0,1,0,0,1
"1770",0,-1,0,1,-1,0,0,-1,0,-1,0,0
"1771",0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1
"1772",0,1,1,-1,-1,0,0,-1,-1,1,1,1
"1773",0,0,-1,1,1,0,1,1,1,0,0,-1
"1774",0,-1,-1,-1,-1,-1,0,0,-1,0,-1,0
"1775",0,-1,0,-1,0,1,0,0,0,1,0,-1
"1776",0,0,0,-1,0,0,0,-1,-1,1,0,0
"1777",0,1,1,-1,0,0,0,1,0,1,0,1
"1778",0,0,1,1,0,1,1,0,0,1,1,1
"1779",1,0,0,1,0,0,1,0,1,1,1,1
"1780",-1,0,0,1,0,1,0,1,0,0,-1,0
"1781",0,0,0,1,0,0,0,-1,0,-1,1,0
"1782",1,0,0,1,0,1,0,0,0,0,-1,-1
"1783",0,1,0,1,1,0,0,0,0,1,-1,0
"1784",0,0,-1,0,0,0,0,1,0,0,0,0
"1785",0,-1,0,-1,-1,0,0,0,0,-1,-1,-1
"1786",0,-1,0,-1,-1,0,0,0,0,0,0,0
"1787",0,1,0,1,1,1,0,1,0,0,0,1
"1788",0,0,0,1,1,0,1,0,1,1,1,1
"1789",0,0,0,-1,0,0,0,-1,0,1,0,-1
"1790",0,0,1,1,0,1,0,0,-1,0,0,0
"1791",1,0,1,1,0,0,0,1,0,0,0,1
"1792",0,0,0,-1,0,0,-1,-1,-1,0,0,1
"1793",0,0,0,-1,-1,0,-1,-1,-1,-1,0,0
"1794",0,0,0,-1,0,0,0,0,-1,-1,0,0
"1795",0,0,0,-1,-1,0,0,-1,1,0,0,-1
"1796",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1797",0,1,-1,1,1,0,-1,1,-1,0,-1,0
"1798",0,0,1,1,0,0,0,0,0,-1,0,0
"1799",-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
"1800",0,0,-1,-1,-1,-1,0,0,0,0,-1,-1
"1801",1,1,0,1,1,1,1,1,1,0,1,0
"1802",0,0,0,-1,-1,0,-1,0,0,1,0,1
"1803",0,0,1,1,1,0,1,0,0,0,1,1
"1804",0,-1,1,-1,0,0,0,0,0,0,1,0
"1805",0,0,1,-1,0,0,0,0,0,0,0,1
